Source,Label,Weight,Target
Laos,Gunmen,1,Ukraine
Laos,Gunmen,1,West Bank and Gaza Strip
Laos,Gunmen,1,Yemen
Laos,Gunmen,1,Yugoslavia
Laos,Gunmen,1,Zimbabwe
Lebanon,Black September,5,Netherlands
Lebanon,Black September,5,People's Republic of the Congo
Lebanon,Black September,5,Portugal
Lebanon,Black September,5,Spain
Lebanon,Black September,5,Sudan
Lebanon,Black September,5,Switzerland
Lebanon,Black September,5,Thailand
Lebanon,Black September,5,United Kingdom
Lebanon,Black September,5,United States
Lebanon,Black September,5,Uruguay
Lebanon,Black September,5,West Germany (FRG)
Lebanon,Black September,5,Zaire
Lebanon,Gunmen,4,Mexico
Lebanon,Gunmen,4,Mozambique
Lebanon,Gunmen,4,Nicaragua
Lebanon,Gunmen,4,Nigeria
Lebanon,Gunmen,4,Pakistan
Lebanon,Gunmen,4,Philippines
Lebanon,Gunmen,4,Russia
Lebanon,Gunmen,4,Somalia
Lebanon,Gunmen,4,South Africa
Lebanon,Gunmen,4,Sri Lanka
Lebanon,Gunmen,4,Sudan
Lebanon,Gunmen,4,Syria
Lebanon,Gunmen,4,Tajikistan
Lebanon,Gunmen,4,Tanzania
Lebanon,Gunmen,4,Thailand
Lebanon,Gunmen,4,Turkey
Lebanon,Gunmen,4,Turkmenistan
Lebanon,Gunmen,4,Ukraine
Lebanon,Gunmen,4,West Bank and Gaza Strip
Lebanon,Gunmen,4,Yemen
Lebanon,Gunmen,4,Yugoslavia
Lebanon,Gunmen,4,Zimbabwe
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Libya
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Malaysia
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Philippines
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Russia
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Saudi Arabia
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Somalia
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Syria
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Tajikistan
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Tunisia
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Turkey
Lebanon,Islamic State of Iraq and the Levant ISIL,51,United Kingdom
Lebanon,Islamic State of Iraq and the Levant ISIL,51,West Bank and Gaza Strip
Lebanon,Islamic State of Iraq and the Levant ISIL,51,Yemen
Lebanon,Muslim extremists,9,Libya
Lebanon,Muslim extremists,9,Maldives
Lebanon,Muslim extremists,9,Mali
Lebanon,Muslim extremists,9,Mozambique
Lebanon,Muslim extremists,9,Myanmar
Lebanon,Muslim extremists,9,Netherlands
Lebanon,Muslim extremists,9,Niger
Lebanon,Muslim extremists,9,Nigeria
Lebanon,Muslim extremists,9,Pakistan
Lebanon,Muslim extremists,9,Philippines
Lebanon,Muslim extremists,9,Russia
Lebanon,Muslim extremists,9,Saudi Arabia
Lebanon,Muslim extremists,9,Somalia
Lebanon,Muslim extremists,9,South Africa
Lebanon,Muslim extremists,9,Spain
Lebanon,Muslim extremists,9,Sri Lanka
Lebanon,Muslim extremists,9,Sudan
Lebanon,Muslim extremists,9,Switzerland
Lebanon,Muslim extremists,9,Syria
Lebanon,Muslim extremists,9,Tanzania
Lebanon,Muslim extremists,9,Thailand
Lebanon,Muslim extremists,9,Tunisia
Lebanon,Muslim extremists,9,Turkey
Lebanon,Muslim extremists,9,Ukraine
Lebanon,Muslim extremists,9,United Kingdom
Lebanon,Muslim extremists,9,United States
Lebanon,Muslim extremists,9,West Bank and Gaza Strip
Lebanon,Muslim extremists,9,Yemen
Lebanon,Palestinians,133,Pakistan
Lebanon,Palestinians,133,Paraguay
Lebanon,Palestinians,133,Qatar
Lebanon,Palestinians,133,South Yemen
Lebanon,Palestinians,133,Spain
Lebanon,Palestinians,133,Syria
Lebanon,Palestinians,133,Turkey
Lebanon,Palestinians,133,United Arab Emirates
Lebanon,Palestinians,133,United Kingdom
Lebanon,Palestinians,133,United States
Lebanon,Palestinians,133,West Bank and Gaza Strip
Lebanon,Palestinians,133,West Germany (FRG)
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,Netherlands
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,South Yemen
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,Switzerland
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,Syria
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,Turkey
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,United Kingdom
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,United States
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,West Bank and Gaza Strip
Lebanon,Popular Front for the Liberation of Palestine PFLP,11,West Germany (FRG)
Libya,Islamic State of Iraq and the Levant ISIL,2,Malaysia
Libya,Islamic State of Iraq and the Levant ISIL,2,Philippines
Libya,Islamic State of Iraq and the Levant ISIL,2,Russia
Libya,Islamic State of Iraq and the Levant ISIL,2,Saudi Arabia
Libya,Islamic State of Iraq and the Levant ISIL,2,Somalia
Libya,Islamic State of Iraq and the Levant ISIL,2,Syria
Libya,Islamic State of Iraq and the Levant ISIL,2,Tajikistan
Libya,Islamic State of Iraq and the Levant ISIL,2,Tunisia
Libya,Islamic State of Iraq and the Levant ISIL,2,Turkey
Libya,Islamic State of Iraq and the Levant ISIL,2,United Kingdom
Libya,Islamic State of Iraq and the Levant ISIL,2,West Bank and Gaza Strip
Libya,Islamic State of Iraq and the Levant ISIL,2,Yemen
Libya,Muslim extremists,109,Maldives
Libya,Muslim extremists,109,Mali
Libya,Muslim extremists,109,Mozambique
Libya,Muslim extremists,109,Myanmar
Libya,Muslim extremists,109,Netherlands
Libya,Muslim extremists,109,Niger
Libya,Muslim extremists,109,Nigeria
Libya,Muslim extremists,109,Pakistan
Libya,Muslim extremists,109,Philippines
Libya,Muslim extremists,109,Russia
Libya,Muslim extremists,109,Saudi Arabia
Libya,Muslim extremists,109,Somalia
Libya,Muslim extremists,109,South Africa
Libya,Muslim extremists,109,Spain
Libya,Muslim extremists,109,Sri Lanka
Libya,Muslim extremists,109,Sudan
Libya,Muslim extremists,109,Switzerland
Libya,Muslim extremists,109,Syria
Libya,Muslim extremists,109,Tanzania
Libya,Muslim extremists,109,Thailand
Libya,Muslim extremists,109,Tunisia
Libya,Muslim extremists,109,Turkey
Libya,Muslim extremists,109,Ukraine
Libya,Muslim extremists,109,United Kingdom
Libya,Muslim extremists,109,United States
Libya,Muslim extremists,109,West Bank and Gaza Strip
Libya,Muslim extremists,109,Yemen
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Philippines
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Russia
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Saudi Arabia
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Somalia
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Syria
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Tajikistan
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Tunisia
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Turkey
Malaysia,Islamic State of Iraq and the Levant ISIL,2,United Kingdom
Malaysia,Islamic State of Iraq and the Levant ISIL,2,West Bank and Gaza Strip
Malaysia,Islamic State of Iraq and the Levant ISIL,2,Yemen
Malaysia,Jihadi-inspired extremists,2,Morocco
Malaysia,Jihadi-inspired extremists,2,Norway
Malaysia,Jihadi-inspired extremists,2,Philippines
Malaysia,Jihadi-inspired extremists,2,Russia
Malaysia,Jihadi-inspired extremists,2,South Africa
Malaysia,Jihadi-inspired extremists,2,Sweden
Malaysia,Jihadi-inspired extremists,2,Tajikistan
Malaysia,Jihadi-inspired extremists,2,Thailand
Malaysia,Jihadi-inspired extremists,2,Tunisia
Malaysia,Jihadi-inspired extremists,2,United Kingdom
Malaysia,Jihadi-inspired extremists,2,United States
Maldives,Muslim extremists,4,Mali
Maldives,Muslim extremists,4,Mozambique
Maldives,Muslim extremists,4,Myanmar
Maldives,Muslim extremists,4,Netherlands
Maldives,Muslim extremists,4,Niger
Maldives,Muslim extremists,4,Nigeria
Maldives,Muslim extremists,4,Pakistan
Maldives,Muslim extremists,4,Philippines
Maldives,Muslim extremists,4,Russia
Maldives,Muslim extremists,4,Saudi Arabia
Maldives,Muslim extremists,4,Somalia
Maldives,Muslim extremists,4,South Africa
Maldives,Muslim extremists,4,Spain
Maldives,Muslim extremists,4,Sri Lanka
Maldives,Muslim extremists,4,Sudan
Maldives,Muslim extremists,4,Switzerland
Maldives,Muslim extremists,4,Syria
Maldives,Muslim extremists,4,Tanzania
Maldives,Muslim extremists,4,Thailand
Maldives,Muslim extremists,4,Tunisia
Maldives,Muslim extremists,4,Turkey
Maldives,Muslim extremists,4,Ukraine
Maldives,Muslim extremists,4,United Kingdom
Maldives,Muslim extremists,4,United States
Maldives,Muslim extremists,4,West Bank and Gaza Strip
Maldives,Muslim extremists,4,Yemen
Mali,Muslim extremists,75,Mozambique
Mali,Muslim extremists,75,Myanmar
Mali,Muslim extremists,75,Netherlands
Mali,Muslim extremists,75,Niger
Mali,Muslim extremists,75,Nigeria
Mali,Muslim extremists,75,Pakistan
Mali,Muslim extremists,75,Philippines
Mali,Muslim extremists,75,Russia
Mali,Muslim extremists,75,Saudi Arabia
Mali,Muslim extremists,75,Somalia
Mali,Muslim extremists,75,South Africa
Mali,Muslim extremists,75,Spain
Mali,Muslim extremists,75,Sri Lanka
Mali,Muslim extremists,75,Sudan
Mali,Muslim extremists,75,Switzerland
Mali,Muslim extremists,75,Syria
Mali,Muslim extremists,75,Tanzania
Mali,Muslim extremists,75,Thailand
Mali,Muslim extremists,75,Tunisia
Mali,Muslim extremists,75,Turkey
Mali,Muslim extremists,75,Ukraine
Mali,Muslim extremists,75,United Kingdom
Mali,Muslim extremists,75,United States
Mali,Muslim extremists,75,West Bank and Gaza Strip
Mali,Muslim extremists,75,Yemen
Mexico,Gunmen,4,Mozambique
Mexico,Gunmen,4,Nicaragua
Mexico,Gunmen,4,Nigeria
Mexico,Gunmen,4,Pakistan
Mexico,Gunmen,4,Philippines
Mexico,Gunmen,4,Russia
Mexico,Gunmen,4,Somalia
Mexico,Gunmen,4,South Africa
Mexico,Gunmen,4,Sri Lanka
Mexico,Gunmen,4,Sudan
Mexico,Gunmen,4,Syria
Mexico,Gunmen,4,Tajikistan
Mexico,Gunmen,4,Tanzania
Mexico,Gunmen,4,Thailand
Mexico,Gunmen,4,Turkey
Mexico,Gunmen,4,Turkmenistan
Mexico,Gunmen,4,Ukraine
Mexico,Gunmen,4,West Bank and Gaza Strip
Mexico,Gunmen,4,Yemen
Mexico,Gunmen,4,Yugoslavia
Mexico,Gunmen,4,Zimbabwe
Morocco,Jihadi-inspired extremists,1,Norway
Morocco,Jihadi-inspired extremists,1,Philippines
Morocco,Jihadi-inspired extremists,1,Russia
Morocco,Jihadi-inspired extremists,1,South Africa
Morocco,Jihadi-inspired extremists,1,Sweden
Morocco,Jihadi-inspired extremists,1,Tajikistan
Morocco,Jihadi-inspired extremists,1,Thailand
Morocco,Jihadi-inspired extremists,1,Tunisia
Morocco,Jihadi-inspired extremists,1,United Kingdom
Morocco,Jihadi-inspired extremists,1,United States
Mozambique,Gunmen,1,Nicaragua
Mozambique,Gunmen,1,Nigeria
Mozambique,Gunmen,1,Pakistan
Mozambique,Gunmen,1,Philippines
Mozambique,Gunmen,1,Russia
Mozambique,Gunmen,1,Somalia
Mozambique,Gunmen,1,South Africa
Mozambique,Gunmen,1,Sri Lanka
Mozambique,Gunmen,1,Sudan
Mozambique,Gunmen,1,Syria
Mozambique,Gunmen,1,Tajikistan
Mozambique,Gunmen,1,Tanzania
Mozambique,Gunmen,1,Thailand
Mozambique,Gunmen,1,Turkey
Mozambique,Gunmen,1,Turkmenistan
Mozambique,Gunmen,1,Ukraine
Mozambique,Gunmen,1,West Bank and Gaza Strip
Mozambique,Gunmen,1,Yemen
Mozambique,Gunmen,1,Yugoslavia
Mozambique,Gunmen,1,Zimbabwe
Mozambique,Muslim extremists,11,Myanmar
Mozambique,Muslim extremists,11,Netherlands
Mozambique,Muslim extremists,11,Niger
Mozambique,Muslim extremists,11,Nigeria
Mozambique,Muslim extremists,11,Pakistan
Mozambique,Muslim extremists,11,Philippines
Mozambique,Muslim extremists,11,Russia
Mozambique,Muslim extremists,11,Saudi Arabia
Mozambique,Muslim extremists,11,Somalia
Mozambique,Muslim extremists,11,South Africa
Mozambique,Muslim extremists,11,Spain
Mozambique,Muslim extremists,11,Sri Lanka
Mozambique,Muslim extremists,11,Sudan
Mozambique,Muslim extremists,11,Switzerland
Mozambique,Muslim extremists,11,Syria
Mozambique,Muslim extremists,11,Tanzania
Mozambique,Muslim extremists,11,Thailand
Mozambique,Muslim extremists,11,Tunisia
Mozambique,Muslim extremists,11,Turkey
Mozambique,Muslim extremists,11,Ukraine
Mozambique,Muslim extremists,11,United Kingdom
Mozambique,Muslim extremists,11,United States
Mozambique,Muslim extremists,11,West Bank and Gaza Strip
Mozambique,Muslim extremists,11,Yemen
Myanmar,Muslim extremists,12,Netherlands
Myanmar,Muslim extremists,12,Niger
Myanmar,Muslim extremists,12,Nigeria
Myanmar,Muslim extremists,12,Pakistan
Myanmar,Muslim extremists,12,Philippines
Myanmar,Muslim extremists,12,Russia
Myanmar,Muslim extremists,12,Saudi Arabia
Myanmar,Muslim extremists,12,Somalia
Myanmar,Muslim extremists,12,South Africa
Myanmar,Muslim extremists,12,Spain
Myanmar,Muslim extremists,12,Sri Lanka
Myanmar,Muslim extremists,12,Sudan
Myanmar,Muslim extremists,12,Switzerland
Myanmar,Muslim extremists,12,Syria
Myanmar,Muslim extremists,12,Tanzania
Myanmar,Muslim extremists,12,Thailand
Myanmar,Muslim extremists,12,Tunisia
Myanmar,Muslim extremists,12,Turkey
Myanmar,Muslim extremists,12,Ukraine
Myanmar,Muslim extremists,12,United Kingdom
Myanmar,Muslim extremists,12,United States
Myanmar,Muslim extremists,12,West Bank and Gaza Strip
Myanmar,Muslim extremists,12,Yemen
Netherlands,Black September,1,People's Republic of the Congo
Netherlands,Black September,1,Portugal
Netherlands,Black September,1,Spain
Netherlands,Black September,1,Sudan
Netherlands,Black September,1,Switzerland
Netherlands,Black September,1,Thailand
Netherlands,Black September,1,United Kingdom
Netherlands,Black September,1,United States
Netherlands,Black September,1,Uruguay
Netherlands,Black September,1,West Germany (FRG)
Netherlands,Black September,1,Zaire
Netherlands,Muslim extremists,1,Niger
Netherlands,Muslim extremists,1,Nigeria
Netherlands,Muslim extremists,1,Pakistan
Netherlands,Muslim extremists,1,Philippines
Netherlands,Muslim extremists,1,Russia
Netherlands,Muslim extremists,1,Saudi Arabia
Netherlands,Muslim extremists,1,Somalia
Netherlands,Muslim extremists,1,South Africa
Netherlands,Muslim extremists,1,Spain
Netherlands,Muslim extremists,1,Sri Lanka
Netherlands,Muslim extremists,1,Sudan
Netherlands,Muslim extremists,1,Switzerland
Netherlands,Muslim extremists,1,Syria
Netherlands,Muslim extremists,1,Tanzania
Netherlands,Muslim extremists,1,Thailand
Netherlands,Muslim extremists,1,Tunisia
Netherlands,Muslim extremists,1,Turkey
Netherlands,Muslim extremists,1,Ukraine
Netherlands,Muslim extremists,1,United Kingdom
Netherlands,Muslim extremists,1,United States
Netherlands,Muslim extremists,1,West Bank and Gaza Strip
Netherlands,Muslim extremists,1,Yemen
Netherlands,Neo-Nazi extremists,1,Norway
Netherlands,Neo-Nazi extremists,1,Poland
Netherlands,Neo-Nazi extremists,1,Portugal
Netherlands,Neo-Nazi extremists,1,Russia
Netherlands,Neo-Nazi extremists,1,Slovak Republic
Netherlands,Neo-Nazi extremists,1,Spain
Netherlands,Neo-Nazi extremists,1,Sweden
Netherlands,Neo-Nazi extremists,1,United Kingdom
Netherlands,Neo-Nazi extremists,1,United States
Netherlands,Neo-Nazi extremists,1,West Germany (FRG)
Netherlands,Neo-Nazi extremists,1,Yugoslavia
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,South Yemen
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,Switzerland
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,Syria
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,Turkey
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,United Kingdom
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,United States
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,West Bank and Gaza Strip
Netherlands,Popular Front for the Liberation of Palestine PFLP,3,West Germany (FRG)
Netherlands,Right-wing extremists,2,Nicaragua
Netherlands,Right-wing extremists,2,Norway
Netherlands,Right-wing extremists,2,Russia
Netherlands,Right-wing extremists,2,Slovak Republic
Netherlands,Right-wing extremists,2,South Africa
Netherlands,Right-wing extremists,2,Spain
Netherlands,Right-wing extremists,2,United States
Netherlands,Right-wing extremists,2,Venezuela
Netherlands,Right-wing extremists,2,West Germany (FRG)
Netherlands,Right-wing extremists,2,Zimbabwe
Nicaragua,Gunmen,1,Nigeria
Nicaragua,Gunmen,1,Pakistan
Nicaragua,Gunmen,1,Philippines
Nicaragua,Gunmen,1,Russia
Nicaragua,Gunmen,1,Somalia
Nicaragua,Gunmen,1,South Africa
Nicaragua,Gunmen,1,Sri Lanka
Nicaragua,Gunmen,1,Sudan
Nicaragua,Gunmen,1,Syria
Nicaragua,Gunmen,1,Tajikistan
Nicaragua,Gunmen,1,Tanzania
Nicaragua,Gunmen,1,Thailand
Nicaragua,Gunmen,1,Turkey
Nicaragua,Gunmen,1,Turkmenistan
Nicaragua,Gunmen,1,Ukraine
Nicaragua,Gunmen,1,West Bank and Gaza Strip
Nicaragua,Gunmen,1,Yemen
Nicaragua,Gunmen,1,Yugoslavia
Nicaragua,Gunmen,1,Zimbabwe
Nicaragua,Right-wing extremists,1,Norway
Nicaragua,Right-wing extremists,1,Russia
Nicaragua,Right-wing extremists,1,Slovak Republic
Nicaragua,Right-wing extremists,1,South Africa
Nicaragua,Right-wing extremists,1,Spain
Nicaragua,Right-wing extremists,1,United States
Nicaragua,Right-wing extremists,1,Venezuela
Nicaragua,Right-wing extremists,1,West Germany (FRG)
Nicaragua,Right-wing extremists,1,Zimbabwe
Niger,Muslim extremists,3,Nigeria
Niger,Muslim extremists,3,Pakistan
Niger,Muslim extremists,3,Philippines
Niger,Muslim extremists,3,Russia
Niger,Muslim extremists,3,Saudi Arabia
Niger,Muslim extremists,3,Somalia
Niger,Muslim extremists,3,South Africa
Niger,Muslim extremists,3,Spain
Niger,Muslim extremists,3,Sri Lanka
Niger,Muslim extremists,3,Sudan
Niger,Muslim extremists,3,Switzerland
Niger,Muslim extremists,3,Syria
Niger,Muslim extremists,3,Tanzania
Niger,Muslim extremists,3,Thailand
Niger,Muslim extremists,3,Tunisia
Niger,Muslim extremists,3,Turkey
Niger,Muslim extremists,3,Ukraine
Niger,Muslim extremists,3,United Kingdom
Niger,Muslim extremists,3,United States
Niger,Muslim extremists,3,West Bank and Gaza Strip
Niger,Muslim extremists,3,Yemen
Nigeria,Gunmen,2,Pakistan
Nigeria,Gunmen,2,Philippines
Nigeria,Gunmen,2,Russia
Nigeria,Gunmen,2,Somalia
Nigeria,Gunmen,2,South Africa
Nigeria,Gunmen,2,Sri Lanka
Nigeria,Gunmen,2,Sudan
Nigeria,Gunmen,2,Syria
Nigeria,Gunmen,2,Tajikistan
Nigeria,Gunmen,2,Tanzania
Nigeria,Gunmen,2,Thailand
Nigeria,Gunmen,2,Turkey
Nigeria,Gunmen,2,Turkmenistan
Nigeria,Gunmen,2,Ukraine
Nigeria,Gunmen,2,West Bank and Gaza Strip
Nigeria,Gunmen,2,Yemen
Nigeria,Gunmen,2,Yugoslavia
Nigeria,Gunmen,2,Zimbabwe
Nigeria,Muslim extremists,8,Pakistan
Nigeria,Muslim extremists,8,Philippines
Nigeria,Muslim extremists,8,Russia
Nigeria,Muslim extremists,8,Saudi Arabia
Nigeria,Muslim extremists,8,Somalia
Nigeria,Muslim extremists,8,South Africa
Nigeria,Muslim extremists,8,Spain
Nigeria,Muslim extremists,8,Sri Lanka
Nigeria,Muslim extremists,8,Sudan
Nigeria,Muslim extremists,8,Switzerland
Nigeria,Muslim extremists,8,Syria
Nigeria,Muslim extremists,8,Tanzania
Nigeria,Muslim extremists,8,Thailand
Nigeria,Muslim extremists,8,Tunisia
Nigeria,Muslim extremists,8,Turkey
Nigeria,Muslim extremists,8,Ukraine
Nigeria,Muslim extremists,8,United Kingdom
Nigeria,Muslim extremists,8,United States
Nigeria,Muslim extremists,8,West Bank and Gaza Strip
Nigeria,Muslim extremists,8,Yemen
Norway,Jihadi-inspired extremists,1,Philippines
Norway,Jihadi-inspired extremists,1,Russia
Norway,Jihadi-inspired extremists,1,South Africa
Norway,Jihadi-inspired extremists,1,Sweden
Norway,Jihadi-inspired extremists,1,Tajikistan
Norway,Jihadi-inspired extremists,1,Thailand
Norway,Jihadi-inspired extremists,1,Tunisia
Norway,Jihadi-inspired extremists,1,United Kingdom
Norway,Jihadi-inspired extremists,1,United States
Norway,Neo-Nazi extremists,2,Poland
Norway,Neo-Nazi extremists,2,Portugal
Norway,Neo-Nazi extremists,2,Russia
Norway,Neo-Nazi extremists,2,Slovak Republic
Norway,Neo-Nazi extremists,2,Spain
Norway,Neo-Nazi extremists,2,Sweden
Norway,Neo-Nazi extremists,2,United Kingdom
Norway,Neo-Nazi extremists,2,United States
Norway,Neo-Nazi extremists,2,West Germany (FRG)
Norway,Neo-Nazi extremists,2,Yugoslavia
Norway,Right-wing extremists,2,Russia
Norway,Right-wing extremists,2,Slovak Republic
Norway,Right-wing extremists,2,South Africa
Norway,Right-wing extremists,2,Spain
Norway,Right-wing extremists,2,United States
Norway,Right-wing extremists,2,Venezuela
Norway,Right-wing extremists,2,West Germany (FRG)
Norway,Right-wing extremists,2,Zimbabwe
Pakistan,Gunmen,40,Philippines
Pakistan,Gunmen,40,Russia
Pakistan,Gunmen,40,Somalia
Pakistan,Gunmen,40,South Africa
Pakistan,Gunmen,40,Sri Lanka
Pakistan,Gunmen,40,Sudan
Pakistan,Gunmen,40,Syria
Pakistan,Gunmen,40,Tajikistan
Pakistan,Gunmen,40,Tanzania
Pakistan,Gunmen,40,Thailand
Pakistan,Gunmen,40,Turkey
Pakistan,Gunmen,40,Turkmenistan
Pakistan,Gunmen,40,Ukraine
Pakistan,Gunmen,40,West Bank and Gaza Strip
Pakistan,Gunmen,40,Yemen
Pakistan,Gunmen,40,Yugoslavia
Pakistan,Gunmen,40,Zimbabwe
Pakistan,Muslim extremists,16,Philippines
Pakistan,Muslim extremists,16,Russia
Pakistan,Muslim extremists,16,Saudi Arabia
Pakistan,Muslim extremists,16,Somalia
Pakistan,Muslim extremists,16,South Africa
Pakistan,Muslim extremists,16,Spain
Pakistan,Muslim extremists,16,Sri Lanka
Pakistan,Muslim extremists,16,Sudan
Pakistan,Muslim extremists,16,Switzerland
Pakistan,Muslim extremists,16,Syria
Pakistan,Muslim extremists,16,Tanzania
Pakistan,Muslim extremists,16,Thailand
Pakistan,Muslim extremists,16,Tunisia
Pakistan,Muslim extremists,16,Turkey
Pakistan,Muslim extremists,16,Ukraine
Pakistan,Muslim extremists,16,United Kingdom
Pakistan,Muslim extremists,16,United States
Pakistan,Muslim extremists,16,West Bank and Gaza Strip
Pakistan,Muslim extremists,16,Yemen
Pakistan,Palestinians,2,Paraguay
Pakistan,Palestinians,2,Qatar
Pakistan,Palestinians,2,South Yemen
Pakistan,Palestinians,2,Spain
Pakistan,Palestinians,2,Syria
Pakistan,Palestinians,2,Turkey
Pakistan,Palestinians,2,United Arab Emirates
Pakistan,Palestinians,2,United Kingdom
Pakistan,Palestinians,2,United States
Pakistan,Palestinians,2,West Bank and Gaza Strip
Pakistan,Palestinians,2,West Germany (FRG)
Paraguay,Palestinians,1,Qatar
Paraguay,Palestinians,1,South Yemen
Paraguay,Palestinians,1,Spain
Paraguay,Palestinians,1,Syria
Paraguay,Palestinians,1,Turkey
Paraguay,Palestinians,1,United Arab Emirates
Paraguay,Palestinians,1,United Kingdom
Paraguay,Palestinians,1,United States
Paraguay,Palestinians,1,West Bank and Gaza Strip
Paraguay,Palestinians,1,West Germany (FRG)
People's Republic of the Congo,Black September,1,Portugal
People's Republic of the Congo,Black September,1,Spain
People's Republic of the Congo,Black September,1,Sudan
People's Republic of the Congo,Black September,1,Switzerland
People's Republic of the Congo,Black September,1,Thailand
People's Republic of the Congo,Black September,1,United Kingdom
People's Republic of the Congo,Black September,1,United States
People's Republic of the Congo,Black September,1,Uruguay
People's Republic of the Congo,Black September,1,West Germany (FRG)
People's Republic of the Congo,Black September,1,Zaire
Philippines,Gunmen,4,Russia
Philippines,Gunmen,4,Somalia
Philippines,Gunmen,4,South Africa
Philippines,Gunmen,4,Sri Lanka
Philippines,Gunmen,4,Sudan
Philippines,Gunmen,4,Syria
Philippines,Gunmen,4,Tajikistan
Philippines,Gunmen,4,Tanzania
Philippines,Gunmen,4,Thailand
Philippines,Gunmen,4,Turkey
Philippines,Gunmen,4,Turkmenistan
Philippines,Gunmen,4,Ukraine
Philippines,Gunmen,4,West Bank and Gaza Strip
Philippines,Gunmen,4,Yemen
Philippines,Gunmen,4,Yugoslavia
Philippines,Gunmen,4,Zimbabwe
Philippines,Islamic State of Iraq and the Levant ISIL,30,Russia
Philippines,Islamic State of Iraq and the Levant ISIL,30,Saudi Arabia
Philippines,Islamic State of Iraq and the Levant ISIL,30,Somalia
Philippines,Islamic State of Iraq and the Levant ISIL,30,Syria
Philippines,Islamic State of Iraq and the Levant ISIL,30,Tajikistan
Philippines,Islamic State of Iraq and the Levant ISIL,30,Tunisia
Philippines,Islamic State of Iraq and the Levant ISIL,30,Turkey
Philippines,Islamic State of Iraq and the Levant ISIL,30,United Kingdom
Philippines,Islamic State of Iraq and the Levant ISIL,30,West Bank and Gaza Strip
Philippines,Islamic State of Iraq and the Levant ISIL,30,Yemen
Philippines,Jihadi-inspired extremists,2,Russia
Philippines,Jihadi-inspired extremists,2,South Africa
Philippines,Jihadi-inspired extremists,2,Sweden
Philippines,Jihadi-inspired extremists,2,Tajikistan
Philippines,Jihadi-inspired extremists,2,Thailand
Philippines,Jihadi-inspired extremists,2,Tunisia
Philippines,Jihadi-inspired extremists,2,United Kingdom
Philippines,Jihadi-inspired extremists,2,United States
Philippines,Muslim extremists,9,Russia
Philippines,Muslim extremists,9,Saudi Arabia
Philippines,Muslim extremists,9,Somalia
Philippines,Muslim extremists,9,South Africa
Philippines,Muslim extremists,9,Spain
Philippines,Muslim extremists,9,Sri Lanka
Philippines,Muslim extremists,9,Sudan
Philippines,Muslim extremists,9,Switzerland
Philippines,Muslim extremists,9,Syria
Philippines,Muslim extremists,9,Tanzania
Philippines,Muslim extremists,9,Thailand
Philippines,Muslim extremists,9,Tunisia
Philippines,Muslim extremists,9,Turkey
Philippines,Muslim extremists,9,Ukraine
Philippines,Muslim extremists,9,United Kingdom
Philippines,Muslim extremists,9,United States
Philippines,Muslim extremists,9,West Bank and Gaza Strip
Philippines,Muslim extremists,9,Yemen
Poland,Neo-Nazi extremists,1,Portugal
Poland,Neo-Nazi extremists,1,Russia
Poland,Neo-Nazi extremists,1,Slovak Republic
Poland,Neo-Nazi extremists,1,Spain
Poland,Neo-Nazi extremists,1,Sweden
Poland,Neo-Nazi extremists,1,United Kingdom
Poland,Neo-Nazi extremists,1,United States
Poland,Neo-Nazi extremists,1,West Germany (FRG)
Poland,Neo-Nazi extremists,1,Yugoslavia
Portugal,Black September,1,Spain
Portugal,Black September,1,Sudan
Portugal,Black September,1,Switzerland
Portugal,Black September,1,Thailand
Portugal,Black September,1,United Kingdom
Portugal,Black September,1,United States
